date,X000001,X000166,X000686,X000712,X000728,X000750,X000776,X000783,X002142,X002500,X002673,X002736,X600000,X600015,X600016,X600030,X600036,X600061,X600109,X600369,X600837,X600958,X600999,X601009,X601099,X601166,X601169,X601198,X601211,X601288,X601318,X601328,X601336,X601377,X601398,X601555,X601601,X601628,X601688,X601788,X601818,X601901,X601939,X601988,X601998
2021/7/22,20.38,4.51,8.3,17.53,7.68,4.13,14.8,7.17,36.15,6.6,7.74,11.11,9.64,5.77,4.21,24.13,50.25,8.15,11.96,4.7,12.06,11.55,18.32,9.89,3.29,19.91,4.49,10.93,17.28,3,58.54,4.41,44.7,9.55,4.71,8.36,29.01,31.42,15.6,16.3,3.45,9.14,5.95,3.05,5.06
2021/7/23,20.1,4.49,8.37,17.8,7.73,4.16,15.43,7.23,35.54,6.64,7.78,11.15,9.58,5.76,4.2,24.24,50.05,8.19,12.05,4.75,12.13,12.41,18.55,9.93,3.35,19.79,4.47,10.97,17.35,2.99,57.64,4.41,44.19,9.72,4.7,8.31,29.14,31.2,15.64,16.65,3.44,9.23,5.92,3.04,5.05
2021/7/26,18.8,4.43,8.17,16.67,7.54,4.08,15.72,7.1,34.25,6.53,7.71,10.9,9.34,5.64,4.12,23.5,47.7,7.97,11.66,4.69,11.62,12.07,18.14,9.26,3.26,18.7,4.41,10.71,16.84,2.98,54.5,4.35,41.92,9.48,4.67,8.29,27.49,29.45,15.37,16.1,3.39,8.99,5.86,3.05,5.02
2021/7/27,17.76,4.37,8.09,16.43,7.33,4.04,15.4,6.99,32.5,6.48,7.52,10.67,9.15,5.55,4.05,22.91,46.17,7.76,11.24,4.61,11.26,11.5,17.52,8.91,3.2,17.98,4.33,10.52,16.52,2.96,52.67,4.33,40.9,9.09,4.62,8.1,26.5,28.5,14.69,15.51,3.33,8.79,5.8,3.04,4.94
2021/7/28,17.75,4.28,8.06,16.24,7.22,4,15.86,6.85,33.85,6.39,7.43,10.56,9.21,5.53,4.06,22.87,47.47,7.61,11,4.59,11.29,11.02,17.49,9.19,3.19,18.33,4.3,10.46,16.38,2.97,53.11,4.33,40.78,9.02,4.67,7.95,26.43,28.56,14.58,15.4,3.34,8.78,5.88,3.04,4.96
2021/7/29,17.96,4.3,8.07,16.46,7.27,3.99,16,6.99,33.24,6.39,7.46,10.69,9.12,5.49,4.01,23.02,47.95,7.59,11.01,4.64,11.04,11.33,17.47,8.95,3.19,17.94,4.28,10.42,16.39,2.95,53.25,4.3,40.45,9.11,4.62,8.03,25.85,28.06,14.65,15.57,3.31,8.83,5.82,3.02,4.59
2021/7/30,17.69,4.29,7.79,16.09,7.18,3.91,15.41,6.9,32.4,6.29,7.36,10.58,9.03,5.48,3.98,22.59,46.5,7.42,10.72,4.54,11.04,10.92,16.57,8.73,3.11,17.67,4.29,10.3,16.23,2.93,53.67,4.28,40.47,8.89,4.59,7.84,26.02,28,14.44,15.12,3.3,8.78,5.76,2.99,4.54
2021/8/2,18.01,4.38,7.96,16.37,7.31,3.98,16.7,7.05,33.33,6.38,7.59,10.84,9.13,5.55,4.01,23.27,47.71,7.63,11.15,4.61,11.35,12.01,17.1,8.85,3.17,17.9,4.34,10.49,16.59,2.94,54.01,4.32,40.86,9.55,4.6,8.14,26.9,28.27,14.91,15.71,3.33,8.62,5.79,3.01,4.58
2021/8/3,17.89,4.41,7.95,16.17,7.29,3.98,16.92,7.05,33.23,6.37,7.62,10.93,9.12,5.51,3.99,23.33,47.59,7.64,11.25,4.63,11.36,12.63,17.09,8.75,3.15,17.64,4.3,10.56,16.62,2.92,54.24,4.3,40.51,9.71,4.58,8.16,26.95,28.53,14.94,15.67,3.32,8.49,5.74,2.99,4.56
2021/8/4,17.81,4.4,7.89,16.46,7.27,3.95,16.98,7.03,32.52,6.31,7.61,10.87,9.07,5.49,3.98,23.26,47,7.59,11.28,4.61,11.3,12.85,17.12,8.62,3.14,17.4,4.28,10.46,16.53,2.92,53.6,4.3,40.3,9.73,4.55,8.21,26.53,28.16,14.93,15.53,3.29,8.47,5.71,2.98,4.52
2021/8/5,17.68,4.35,7.79,16.56,7.2,3.91,16.65,6.94,32.55,6.24,7.5,10.71,9.05,5.49,3.98,22.87,46.75,7.46,11.09,4.56,11.16,12.26,17.01,8.53,3.11,17.41,4.29,10.29,16.4,2.9,54.2,4.31,40.49,9.48,4.54,8.13,26.67,28.07,14.84,15.21,3.29,8.33,5.7,2.99,4.53
2021/8/6,17.86,4.33,7.78,16.46,7.19,3.92,16.61,6.91,31.8,6.27,7.48,10.72,9.08,5.49,3.98,23.08,47.59,7.46,11.29,4.54,11.22,12.32,16.91,8.5,3.11,17.55,4.3,10.31,16.4,2.91,53.67,4.3,38.82,9.54,4.53,8.14,26.4,27.82,14.29,15.32,3.3,8.34,5.68,2.99,4.5
2021/8/9,19.06,4.4,7.9,16.6,7.27,3.96,17.82,7,34.17,6.34,7.61,11.15,9.17,5.55,4.03,23.52,49.06,7.61,11.41,4.6,11.48,13.55,17.21,8.67,3.14,18.22,4.32,10.49,16.68,2.92,55.12,4.32,40,9.93,4.55,8.3,27.52,28.51,14.6,15.5,3.34,8.46,5.74,3.02,4.62
2021/8/10,19.73,4.42,7.99,16.84,7.33,4,17.87,7.09,35.69,6.39,7.68,11.22,9.2,5.56,4.04,23.77,50.21,7.76,11.52,4.63,11.55,14.12,18.1,9.15,3.16,18.66,4.33,10.66,16.8,2.92,55.73,4.35,40.65,10.07,4.56,8.36,27.67,28.76,14.83,15.75,3.37,8.53,5.83,3.02,4.62
2021/8/11,19.81,4.4,7.94,16.78,7.3,3.97,18.3,7.06,35.97,6.35,7.67,11.1,9.21,5.58,4.04,23.7,50.9,8.17,10.82,4.62,11.51,13.7,17.9,9.37,3.14,18.74,4.34,10.59,16.8,2.95,55.8,4.38,40.46,9.96,4.65,8.31,27.67,28.8,14.84,15.55,3.4,8.47,5.99,3.04,4.65
2021/8/12,19.89,4.39,7.97,16.4,7.28,3.96,18.12,7.05,35.4,6.32,7.64,11.1,9.17,5.56,4.02,23.74,50.68,8.22,10.78,4.63,11.5,13.96,17.68,9.29,3.12,18.61,4.33,10.58,16.84,2.94,54.74,4.36,39.98,9.86,4.63,8.28,27.1,28.35,14.75,15.42,3.37,8.39,5.93,3.02,4.62
2021/8/13,19.89,4.4,7.98,16.56,7.28,3.95,18.24,7.03,35.94,6.34,7.61,11.05,9.18,5.56,4.01,24.1,51.18,8.11,10.68,4.62,11.47,13.61,17.6,9.24,3.12,18.63,4.31,10.57,16.85,2.93,54.31,4.36,40.05,9.89,4.61,8.25,27.09,28.41,14.71,15.28,3.35,8.36,5.91,3.03,4.59
2021/8/16,19.95,4.43,8.07,16.44,7.33,3.98,18.38,7.15,34.54,6.4,7.69,11.19,9.22,5.57,4.03,24.01,50.87,8.19,10.75,4.65,11.67,14,17.63,9.27,3.14,18.63,4.36,10.66,17,2.93,54.93,4.39,40.38,10.07,4.62,8.86,27.29,28.77,14.85,15.36,3.39,8.42,5.9,3.03,4.65
2021/8/17,19.67,4.44,8.02,16.03,7.36,3.97,18.08,7.29,34.96,6.42,8.26,11.26,9.19,5.56,3.99,23.91,49.62,8.11,10.73,4.66,11.6,14.1,17.55,9.14,3.15,18.39,4.34,10.67,16.9,2.93,54.21,4.36,39.96,9.78,4.62,9.63,27.28,28.65,14.85,15.23,3.37,8.47,5.91,3.01,4.61
2021/8/18,20.62,4.67,8.55,16.79,7.72,4.2,19.89,7.65,36.51,6.75,8.56,11.84,9.33,5.63,4.04,25.25,53.14,8.59,11.53,5.13,12.28,15.51,18.8,9.46,3.3,19.19,4.41,11.22,17.74,2.96,56.04,4.41,41.46,10.76,4.67,10.59,28.2,29.97,16.11,16.1,3.42,8.87,5.99,3.04,4.69
2021/8/19,20.34,4.64,8.42,16.38,7.56,4.11,20.29,7.44,35.25,6.63,8.2,11.56,9.23,5.57,4.01,24.64,51.58,8.82,11.35,5.1,11.97,16.22,18.16,9.01,3.22,18.55,4.36,11.11,17.54,2.94,53.71,4.38,40.57,10.99,4.64,10.2,27.19,29.15,16.13,15.76,3.39,8.6,5.93,3.02,4.62
2021/8/20,19.42,4.65,8.49,16.5,7.79,4.16,19.83,7.49,35.14,6.69,8.18,11.77,9.27,5.55,4.01,24.24,51.03,8.85,11.31,5.36,12.13,16.01,18.14,9.15,3.25,18.26,4.35,11.36,16.99,2.96,53.01,4.38,40.38,11.31,4.66,9.79,26.47,29.66,16.3,15.61,3.37,8.66,5.93,3.02,4.61
2021/8/23,19.3,4.63,8.52,16.23,7.78,4.2,20.72,7.41,34.84,6.7,8.11,11.67,9.2,5.56,4,24.43,51.89,8.71,11.25,5.64,12.02,16.36,18.03,9.35,3.22,18.29,4.35,11.19,17.16,2.95,52.7,4.36,40.25,11.65,4.63,9.69,26.52,29.38,16.08,15.63,3.36,8.64,5.92,3.03,4.59
2021/8/24,19.36,4.72,8.68,16.34,7.84,4.19,21.07,7.53,34.35,6.74,8.31,11.81,9.21,5.55,4,25.14,52.2,8.86,11.32,5.37,12.56,17.6,18.42,9.48,3.22,18.59,4.34,11.33,18.81,2.94,51.8,4.36,40.51,11.73,4.63,9.68,26.6,29.56,16.59,15.76,3.36,8.64,5.93,3.02,4.59
2021/8/25,19.16,4.67,8.55,16.33,7.9,4.16,20.89,7.5,33.89,6.68,8.19,12.07,9.19,5.54,3.99,24.92,51.43,8.7,11.4,5.16,12.38,17.26,18.45,9.35,3.2,18.37,4.32,11.22,17.73,2.93,51.58,4.37,40.25,10.4,4.63,9.58,26.24,29.47,16.42,16.2,3.33,8.62,5.89,3.02,4.59
2021/8/26,18.46,4.66,8.54,16.13,7.81,4.15,20.07,7.48,33.01,6.64,8.11,11.72,9.14,5.51,3.98,24.58,49.6,8.62,11.25,5.1,12.31,16.41,18.14,9.09,3.18,18.13,4.3,11.37,17.52,2.92,50.3,4.36,39.7,10.02,4.62,9.3,25.59,28.9,15.96,16.37,3.31,8.51,5.87,3.01,4.56
2021/8/27,18.39,4.64,8.51,15.78,7.78,4.12,20.27,7.46,32.8,6.58,8.01,11.61,9.17,5.52,3.99,24.73,50.35,8.85,10.99,5.04,12.43,16.6,17.92,9.18,3.16,18.01,4.32,10.98,17.61,2.93,52,4.36,40.7,9.88,4.64,9.19,26.18,29.46,15.79,16.07,3.31,8.35,5.85,3.02,4.58
2021/8/30,17.72,4.62,8.4,15.37,7.75,4.1,18.24,7.35,31.43,6.49,7.97,11.92,8.96,5.48,3.95,24.34,48.45,8.55,10.85,5.03,12.54,14.94,17.72,9.02,3.24,18.1,4.3,10.97,17.57,2.92,50.71,4.38,40.15,9.76,4.58,9.07,26.05,28.59,15.95,15.7,3.28,8.36,5.77,3,4.55
2021/8/31,17.8,4.7,8.54,15.57,7.87,4.14,18.99,7.48,32.3,6.55,8.15,12.2,9.05,5.6,3.97,25.68,48.96,9.33,10.99,5.13,12.71,14.97,18.16,9.38,3.26,18.5,4.34,11.11,17.76,2.96,49.9,4.42,40.62,9.94,4.62,9.46,26.3,28.84,16.38,15.9,3.35,8.53,5.85,3.03,4.59
2021/9/1,17.88,4.8,8.7,15.84,8.03,4.22,20.45,7.73,33.35,6.69,8.3,12.65,9.18,5.67,4.04,26.89,50.79,9.46,11.38,5.26,13.15,15.87,18.61,9.62,3.36,19.16,4.39,11.36,18.15,2.99,51.49,4.47,42.55,10.49,4.68,9.74,27.47,30.82,17.01,16.7,3.43,8.65,5.95,3.06,4.69
2021/9/2,18.4,4.87,8.76,15.89,8.06,4.28,22.5,7.8,34.64,6.78,8.32,12.79,9.23,5.66,4.06,27.09,51.6,9.45,11.93,5.27,13.35,16.32,19.25,9.55,3.41,19.43,4.41,11.52,18.37,2.98,51.55,4.47,42.45,10.69,4.69,9.75,27.57,30.93,17.6,17.25,3.47,8.68,5.96,3.05,4.68
2021/9/3,18.04,5.34,8.9,15.73,8.03,4.26,21.49,7.95,34.68,6.75,8.26,12.38,9.24,5.72,4.13,26.59,52,9.46,11.82,5.2,13.21,15.69,19.02,9.46,3.39,19.44,4.46,12,18.06,3.01,51.71,4.48,42.74,10.53,4.73,9.79,27.81,30.96,17.36,16.78,3.49,8.62,6.01,3.06,4.71
2021/9/6,18.45,5.87,9.16,15.9,8.18,4.34,21.72,8.05,34.7,6.87,8.39,12.62,9.21,5.7,4.12,26.82,51.2,9.69,11.95,5.3,13.51,16.44,19.38,9.46,3.45,19.36,4.47,12.24,18.48,3.01,51.58,4.51,43.01,10.87,4.73,10.39,28.49,31.05,18.05,16.92,3.48,8.69,6,3.06,4.71
2021/9/7,19.24,6.07,9.17,16.81,8.3,4.37,23.89,8.07,35.1,6.91,8.44,12.39,9.34,5.75,4.13,27.15,52.81,9.77,12.05,5.38,13.81,18.08,19.63,9.7,3.49,19.9,4.52,12.24,18.76,3.02,52.34,4.53,43.05,11.52,4.75,10.43,28.45,31.54,18.68,17.09,3.52,8.71,6.07,3.09,4.74
2021/9/8,19.23,5.83,9.11,16.75,8.29,4.41,23.3,8.01,35,6.92,8.46,12.28,9.34,5.78,4.14,26.9,52.41,9.56,12.1,5.54,13.67,18.25,19.74,9.73,3.55,19.43,4.53,12.12,18.61,3.04,51.95,4.56,42.9,11.35,4.77,10.17,28.16,31.7,18.7,17.08,3.55,8.98,6.22,3.1,4.76
2021/9/9,19,6.15,9.12,16.88,8.29,4.41,23.89,7.94,35.46,6.98,8.49,12.25,9.3,5.77,4.15,26.73,52.1,9.48,12.01,5.71,12.52,18.41,19.41,9.6,3.53,19.23,4.52,12.12,18.47,3.04,51.62,4.56,42.99,11.24,4.75,10.06,28.15,31.43,18.34,16.97,3.54,8.84,6.23,3.09,4.76
2021/9/10,20.57,6.44,9.35,16.71,8.39,4.43,24.23,8.53,36.24,6.98,8.54,12.37,9.41,5.81,4.16,27.27,54.12,9.57,12.15,5.52,12.91,17.62,19.95,9.76,3.52,19.74,4.54,12.09,18.95,3.04,51.71,4.58,43.11,11.2,4.79,10.15,28.3,31.79,18.98,17.16,3.56,8.85,6.27,3.1,4.79
2021/9/13,20.21,6.55,9.25,16.76,8.46,4.42,25,8.35,35.67,6.92,8.52,12.35,9.39,5.79,4.12,27.19,53.92,9.57,11.99,5.48,12.8,17.76,19.85,9.76,3.55,20.09,4.53,11.98,19.04,3.03,51.12,4.61,42.88,11.39,4.77,10.16,28.49,32.08,19.15,17.05,3.56,8.76,6.29,3.1,4.84
2021/9/14,19.37,6.15,9,16.7,8.11,4.28,24.28,7.97,34.68,6.81,8.26,12.01,9.21,5.69,4.03,26.48,52.1,9.21,11.63,5.34,12.38,17.22,19.1,9.46,3.47,19.16,4.45,11.67,18.39,2.99,49.86,4.54,41.79,10.97,4.71,9.57,27.7,30.91,18.56,16.44,3.48,8.46,6.15,3.06,4.72
2021/9/15,19.52,5.99,9.1,16.88,8.19,4.41,23.86,7.99,33.99,6.91,8.53,12.02,9.19,5.68,4.02,26.24,51.4,9.3,11.66,5.43,12.35,17.19,18.97,9.31,3.52,18.85,4.43,11.68,18.36,2.98,49.47,4.54,41.28,10.97,4.68,9.86,27.88,30.82,18.09,16.42,3.45,8.48,6.12,3.06,4.68
2021/9/16,19.08,6.07,9.01,16.7,7.98,4.3,22.67,7.95,33.6,6.72,8.36,11.8,9.12,5.64,3.98,25.48,50.7,9.2,11.27,5.29,12.12,16.62,18.54,9.27,3.51,18.6,4.44,11.46,18.14,2.97,49.51,4.51,41.16,10.58,4.68,9.68,27.69,30.85,17.68,16.22,3.42,8.38,6.05,3.05,4.68
2021/9/17,18.53,5.96,9.13,16.89,8.05,4.3,23.27,8.07,35.09,6.77,8.49,11.93,9.11,5.61,3.97,25.95,51.25,9.31,11.33,5.35,12.29,16.76,18.76,9.29,3.45,18.68,4.43,11.52,18.6,2.98,48.68,4.5,40.9,10.65,4.7,10.29,27.17,30.82,17.96,16.37,3.4,8.41,6.07,3.07,4.64
2021/9/22,17.98,5.93,9.05,16.18,8.01,4.27,23.35,7.98,34.55,6.78,8.44,12.02,9.03,5.58,3.9,25.69,49.41,9.26,11.21,5.31,12.17,16.99,18.5,9.06,3.42,18.12,4.38,11.51,18.34,2.95,47.78,4.45,40.21,10.53,4.63,10.31,26.7,29.67,17.77,16.08,3.35,8.35,5.95,3.05,4.56
2021/9/23,17.68,6.04,9.13,16.22,8.09,4.33,23.45,8.06,34.02,6.83,8.52,12.14,9.03,5.62,3.94,26.2,48.84,9.28,11.31,5.43,12.36,17.4,18.69,9.06,3.48,18.22,4.41,11.6,18.8,2.96,48.22,4.5,40.92,10.59,4.66,10.42,27.1,30,18.01,16.17,3.37,8.42,5.99,3.07,4.56
2021/9/24,17.35,5.77,8.91,15.76,7.96,4.24,22.81,7.92,33.95,6.65,8.34,12.15,9.02,5.63,3.91,26.04,48.77,9.11,11.12,5.3,12.22,17.22,18.5,8.98,3.42,17.92,4.38,11.41,18.53,2.94,48.08,4.48,40.57,10.26,4.64,10.11,27.1,29.63,17.75,15.83,3.36,8.33,5.93,3.05,4.55
2021/9/27,17.57,5.6,8.6,15.21,7.78,4.14,21.64,7.62,33.36,6.5,8.1,11.92,9.02,5.57,3.88,25.65,49.09,8.83,11.03,5.15,12.08,15.55,18.69,8.89,3.26,18.1,4.36,11.17,18.23,2.93,49,4.46,41.04,10.07,4.63,9.79,27.64,30.49,17.18,15.69,3.33,8.19,5.9,3.05,4.52
2021/9/28,17.97,5.59,8.73,15.23,7.85,4.17,22.12,7.73,34.5,6.59,8.66,12.04,9.03,5.59,3.91,25.86,50.42,9.04,11.12,5.16,12.21,15.74,18.79,9.07,3.31,18.46,4.39,11.32,18.53,2.95,49.26,4.49,41.28,10.08,4.66,10.2,27.87,30.16,17.72,15.79,3.39,8.25,5.97,3.06,4.56
2021/9/29,18.15,5.49,8.68,15.13,7.74,4.11,20.91,7.61,36.39,6.54,8.29,11.82,9.02,5.58,3.93,25.61,51.56,8.92,11.61,5.08,12.29,15.12,18.48,9.14,3.28,18.51,4.39,11.4,18.14,2.96,49.19,4.49,41.17,9.82,4.68,10.14,27.99,30.46,17.16,15.5,3.4,8.16,6,3.06,4.56
2021/9/30,17.93,5.5,8.63,15.3,7.75,4.11,20.96,7.65,35.15,6.56,8.28,11.82,9,5.57,3.91,25.28,50.45,8.8,11.42,5.11,12.14,15.13,18.32,9.05,3.26,18.3,4.36,11.33,17.83,2.94,48.36,4.5,40.16,9.84,4.66,9.97,27.14,29.8,16.99,15.53,3.39,8.18,5.97,3.05,4.56
2021/10/8,18.64,5.51,8.73,15.38,7.81,3.96,21.1,7.74,36.26,6.62,8.36,12.08,9.08,5.66,3.96,25.75,50.93,9.06,11.56,5.17,12.41,14.91,18.42,9.19,3.28,18.68,4.46,11.65,18.7,2.96,52.1,4.55,42.18,9.87,4.71,9.65,29.3,31.3,17.32,15.75,3.45,8.27,6.04,3.07,4.6
2021/10/11,19.4,5.37,8.76,15.33,7.78,3.95,20.8,7.71,37.6,6.58,8.27,12.23,9.15,5.72,3.98,25.66,53,9,11.43,5.1,12.4,14.78,18.48,9.64,3.26,19.36,4.48,11.58,18.66,2.99,52.74,4.57,42.87,9.72,4.74,9.5,29.68,31.9,17.07,15.83,3.48,8.27,6.11,3.08,4.65
2021/10/12,19.35,5.38,8.59,15.2,7.64,3.95,20,7.49,38.2,6.5,8.15,11.73,9.14,5.7,3.96,24.86,53.09,8.72,11.18,5.03,12.26,14.21,17.93,9.76,3.2,19.34,4.46,11.39,17.7,2.98,52.26,4.57,42.7,9.42,4.75,9,29.57,32.01,16.46,15.55,3.47,8.19,6.09,3.08,4.61
2021/10/13,19.58,5.4,8.62,15.58,7.65,3.96,19.9,7.54,38.35,6.5,8.22,11.66,9.07,5.68,3.94,24.71,53.03,8.82,11.25,5.08,12.26,14.32,17.9,9.73,3.2,19.21,4.44,11.52,17.63,2.96,51.75,4.56,42.47,9.43,4.72,8.99,29.11,31.6,16.29,15.77,3.43,8.21,6.05,3.07,4.62
2021/10/14,19.21,5.34,8.63,15.31,7.65,3.95,19.91,7.5,37.11,6.55,8.15,11.69,9.04,5.65,3.92,24.76,52.36,8.79,11.2,5.05,12.22,14.46,17.98,9.58,3.21,19.09,4.41,11.78,17.7,2.95,51.41,4.54,41.99,9.45,4.71,8.87,28.89,31.27,16.31,15.68,3.4,8.19,6.04,3.06,4.59
2021/10/15,19.66,5.27,8.54,15.6,7.54,3.92,19.74,7.39,37.6,6.47,8.07,11.48,9.07,5.64,3.92,24.96,53.31,8.78,11.16,5.02,12.25,14.42,17.46,9.84,3.16,19.22,4.41,11.88,17.74,2.95,50.88,4.55,41.93,9.34,4.75,8.79,28.8,31.34,16.28,15.63,3.44,8.17,6.04,3.05,4.59
2021/10/18,19.29,5.39,8.54,15.4,7.51,3.95,20.03,7.43,37.17,6.46,8.26,11.58,9.02,5.65,3.92,24.98,51.86,8.76,11.19,5.03,12.29,14.52,17.49,9.78,3.2,19.24,4.41,11.82,17.7,2.96,49.86,4.52,41.46,9.38,4.73,8.8,28.52,30.6,16.33,15.74,3.44,8.17,6,3.06,4.6
2021/10/19,19.57,5.39,8.64,15.44,7.57,3.96,20.85,7.48,37.49,6.52,8.28,11.67,9.01,5.65,3.92,25.05,52.88,8.81,11.27,5.05,12.26,14.83,17.62,10.04,3.21,19.23,4.44,11.74,18.01,2.95,51.45,4.53,43.05,9.39,4.72,8.86,29.14,31.25,16.36,15.81,3.45,8.18,6.04,3.06,4.61
2021/10/20,19.24,5.41,8.6,15.43,7.56,3.94,21.05,7.48,36.81,6.48,7.97,11.58,9.02,5.63,3.91,25,52.4,8.78,11.18,5.1,12.17,14.92,17.6,9.89,3.18,19.15,4.43,11.99,18.01,2.95,51.37,4.52,42.54,9.34,4.7,8.9,28.7,31.08,16.15,15.75,3.45,8.17,6.01,3.06,4.61
2021/10/21,20,5.49,8.57,16.17,7.57,3.95,20.8,7.42,38.03,6.53,7.84,11.55,9.04,5.72,3.95,25.16,53.75,8.75,11.12,5.08,12.27,14.8,17.45,10.06,3.17,19.78,4.47,11.88,18.01,2.97,54.28,4.56,43.59,9.42,4.74,8.85,29.75,32.54,16.27,15.73,3.49,8.17,6.08,3.08,4.65
2021/10/22,20.04,5.43,8.59,15.9,7.55,3.95,21.01,7.42,38.06,6.47,7.81,11.54,9.07,5.73,3.94,25.46,54.29,8.75,11.12,5.02,12.28,14.98,17.62,10.08,3.16,19.87,4.47,11.97,18.03,2.96,54.29,4.55,43.48,9.43,4.73,8.81,29.84,32.64,16.33,16.04,3.48,8.35,6.07,3.06,4.64
2021/10/25,20.12,5.53,8.24,16.06,7.61,3.95,21.93,7.51,38.64,6.49,7.88,11.65,9.03,5.7,3.95,25.65,54.59,8.89,11.24,5.05,12.39,15.95,17.84,10.08,3.17,19.65,4.48,11.63,18.36,2.96,53.21,4.56,43.17,9.8,4.72,8.9,29.5,32.73,16.48,16.17,3.48,8.41,6.05,3.07,4.62
2021/10/26,20.05,5.39,8.65,16.14,7.52,3.91,21.84,7.43,38.73,6.42,7.8,11.61,9.03,5.7,3.92,25.26,55.3,8.77,11.09,4.96,12.3,15.84,17.47,10.1,3.14,19.38,4.47,11.62,18.02,2.94,52.17,4.54,42.85,9.64,4.7,8.78,29.18,32.3,16.1,15.84,3.46,8.29,6.03,3.06,4.61
2021/10/27,19.92,5.21,8.41,15.84,7.44,3.83,21.08,7.18,38.45,6.24,7.63,11.27,8.99,5.63,3.9,24.67,54.52,8.3,10.77,4.79,12.09,15.1,17.12,10.05,3.08,19.08,4.44,11.12,17.71,2.94,51.65,4.52,42.32,9.34,4.7,8.75,29.18,32.13,15.71,15.6,3.46,8.15,6.01,3.06,4.61
2021/10/28,19.72,5.17,8.53,15.63,7.34,3.83,20.74,7.12,37.88,6.22,7.58,11.29,8.96,5.57,3.88,24.75,54.22,8.17,10.68,4.76,12.03,15.25,16.95,9.94,3.09,19.05,4.41,10.81,17.47,2.93,51.3,4.51,41.95,9.15,4.67,8.5,29.12,31.9,15.7,15.42,3.44,8.12,5.97,3.05,4.57
2021/10/29,19.5,5.13,8.62,15.9,7.42,3.86,20.12,7.24,38.2,6.26,7.66,11.4,8.94,5.63,3.89,25.88,53.97,8.2,10.72,4.81,12.35,13.76,17.16,9.7,3.12,18.63,4.43,10.96,17.52,2.94,49.57,4.52,39.17,9.13,4.67,8.47,27.4,29.8,15.87,15.23,3.44,8.16,5.93,3.05,4.54
2021/11/1,19.39,5.35,8.74,16.06,7.46,3.91,19.86,7.25,39.6,6.3,7.7,11.49,8.72,5.64,3.92,25.98,54.12,8.31,10.78,4.82,12.55,13.59,17.21,9.98,3.16,18.97,4.47,11.37,17.52,2.96,50.12,4.69,39.19,8.92,4.73,8.63,28.25,29.79,16.17,15.27,3.47,8.16,5.99,3.07,4.56
2021/11/2,18.18,5.35,8.68,16.1,7.37,3.86,18.88,7.14,38.2,6.22,7.62,11.3,8.54,5.56,3.88,25.53,52.25,8.18,10.52,4.75,12.39,13.04,17.03,9.57,3.16,18.02,4.4,11.16,17.09,2.93,50.01,4.56,38.64,8.6,4.65,8.44,27.9,29.32,15.81,15,3.38,7.9,5.9,3.04,4.5
2021/11/3,18.03,5.32,8.76,16.2,7.38,3.87,19.26,7.17,38.36,6.25,7.62,11.19,8.53,5.56,3.88,25.39,51.7,8.18,10.64,4.77,12.45,13.03,16.96,9.76,3.18,18.29,4.43,11.26,17.07,2.93,50.05,4.57,38.66,8.58,4.64,8.43,28.09,29.36,15.7,14.87,3.36,7.78,5.86,3.04,4.5
2021/11/4,17.87,5.33,8.71,16.35,7.44,3.88,19.62,7.16,37.86,6.25,7.64,11.07,8.51,5.54,3.87,25.44,51.75,8.11,10.56,4.75,12.38,12.97,16.97,9.59,3.18,18.23,4.41,11.22,16.99,2.92,49.7,4.6,38.61,8.59,4.65,8.43,28.09,29.03,15.59,14.63,3.34,7.77,5.84,3.04,4.5
2021/11/5,17.64,5.35,8.76,16.47,7.37,3.86,19.8,7.12,37.3,6.25,7.74,10.99,8.53,5.53,3.87,25.36,51.56,8.14,10.4,4.71,12.36,12.71,16.77,9.44,3.16,18.14,4.4,11.11,16.92,2.92,49.93,4.62,38.36,8.4,4.66,8.4,28.08,28.84,15.49,14.54,3.33,7.77,5.8,3.04,4.5
2021/11/8,17.42,5.39,9.02,16.51,7.42,3.89,19.97,7.17,37.24,6.31,7.79,11.05,8.49,5.51,3.87,25.46,51.3,8.19,10.5,4.76,12.43,12.97,17.02,9.41,3.19,18.07,4.4,11.28,17.09,2.92,50.4,4.63,38.4,8.42,4.63,8.52,28.1,28.98,15.53,14.76,3.33,7.81,5.81,3.03,4.5
2021/11/9,17.53,5.62,9.1,16.37,7.43,3.92,19.98,7.21,36.81,6.32,7.78,11.09,8.54,5.52,3.87,25.58,51.06,8.29,10.55,4.77,12.59,13.34,17.05,9.41,3.2,18.31,4.4,11.38,17.1,2.92,49.69,4.63,38.27,8.56,4.64,8.64,27.74,28.88,15.57,14.83,3.32,7.82,5.84,3.04,4.51
2021/11/10,17.4,5.65,9.09,16.25,7.5,3.93,19.73,7.21,37.12,6.33,7.78,11.09,8.48,5.52,3.87,25.01,50.63,8.24,10.61,4.8,12.48,13.27,17.09,9.46,3.19,18.19,4.4,11.37,17.05,2.91,49.13,4.59,37.94,8.53,4.62,8.65,27.38,28.55,15.42,14.85,3.31,7.82,5.82,3.04,4.5
2021/11/11,18.35,5.76,9.15,16.57,7.59,3.98,21.7,7.34,38.92,6.41,7.88,11.29,8.62,5.59,3.92,25.75,52.82,8.39,10.75,4.89,12.66,14.14,17.37,9.59,3.24,18.89,4.44,11.65,17.37,2.94,51.15,4.66,38.64,8.88,4.66,8.81,28.4,29.26,15.9,15.1,3.36,7.94,5.87,3.07,4.53
